Polygon_ID,acq_date,frp,Neighbour
1640306,2018-06-02,59.2,1639741
1643809,2015-08-22,1.2,1644374
1645939,2013-05-04,0.3,1646503
1647073,2016-06-07,0.3,1647636
1657188,2016-07-02,3.5,1657751
1661690,2017-07-31,18.5,1662255
1663911,2016-08-08,152.2,1664474
1665039,2016-08-08,1.5,1664474
1667805,2012-06-03,2.8,1667242
1671815,2016-08-09,72.7,1671814
1671251,2016-08-08,86.1,1671814
1671249,2016-08-08,47.5,1671814
1671803,2016-08-08,5.1,1672367
1699365,2012-08-03,1.6,1699364
1699365,2018-02-24,1.1,1699364
1699365,2017-03-12,1.3,1699364
1699365,2012-08-29,1.6,1699364
1699365,2018-11-24,2.0,1699364
1699365,2015-04-01,1.8,1699364
1699365,2015-07-21,0.8,1699364
1699365,2017-08-26,1.6,1699364
1699365,2015-02-02,1.05,1699364
1699365,2018-09-18,1.6,1699364
1699365,2012-05-09,0.9,1699364
1699365,2016-11-08,2.2,1699364
1699365,2012-03-12,0.9,1699364
1699365,2018-10-07,1.0,1699364
1699365,2017-06-29,1.2,1699364
1699365,2016-10-06,2.0,1699364
1699365,2015-08-14,1.3,1699364
1699365,2016-04-22,1.6,1699364
1699365,2013-04-01,1.1,1699364
1699365,2018-08-10,1.1,1699364
1699365,2013-08-10,1.7,1699364
1699365,2016-06-27,1.5,1699364
1699365,2017-09-19,0.9,1699364
1699365,2016-02-22,0.4,1699364
1699365,2016-06-15,1.0,1699364
1699365,2016-10-18,0.9,1699364
1699365,2012-06-11,0.7,1699364
1699365,2015-06-10,1.25,1699364
1699365,2017-09-23,1.7,1699364
1699365,2017-12-18,1.1,1699364
1699365,2013-10-17,1.2,1699364
1699365,2013-04-08,1.2,1699364
1699365,2018-11-23,1.1,1699364
1699365,2018-07-03,1.2,1699364
1699365,2018-02-21,1.0,1699364
1699365,2017-10-25,2.0,1699364
1699365,2016-08-28,1.6,1699364
1699365,2016-01-30,2.0,1699364
1699365,2012-09-08,1.3,1699364
1699365,2018-07-08,2.3,1699364
1699365,2013-11-07,1.5,1699364
1699365,2016-05-20,1.3,1699364
1699365,2018-09-12,1.8,1699364
1699365,2017-05-14,0.8,1699364
1699365,2017-06-30,1.9,1699364
1699365,2013-04-23,1.4,1699364
1699365,2016-09-06,0.8,1699364
1699365,2018-11-07,1.5,1699364
1699365,2015-07-30,0.7,1699364
1699365,2015-11-19,1.1,1699364
1699365,2016-09-28,1.4,1699364
1699365,2018-11-12,1.3,1699364
1699365,2014-06-08,2.0,1699364
1699365,2016-02-27,1.3,1699364
1699365,2013-04-10,0.6,1699364
1699365,2016-02-15,0.9,1699364
1699365,2013-05-12,0.9,1699364
1699365,2016-05-15,1.8,1699364
1699365,2016-10-07,1.7,1699364
1699365,2017-07-27,1.4500000000000002,1699364
1699365,2015-04-06,1.3,1699364
1699365,2012-06-17,1.0,1699364
1699365,2015-08-04,0.9,1699364
1699365,2016-12-20,1.2,1699364
1699365,2013-06-07,1.4,1699364
1699365,2016-10-01,1.2,1699364
1699365,2013-10-23,1.1,1699364
1699365,2013-12-19,0.8,1699364
1699365,2012-11-20,0.5,1699364
1699365,2018-09-09,0.9,1699364
1699365,2015-06-02,0.9,1699364
1699365,2012-04-19,0.9,1699364
1699365,2015-11-23,2.2,1699364
1699365,2018-05-04,1.2000000000000002,1699364
1699365,2013-09-06,0.5,1699364
1699365,2015-09-13,1.3,1699364
1699365,2016-08-30,2.4,1699364
1699365,2018-05-22,1.35,1699364
1699365,2013-05-13,2.1,1699364
1699365,2012-07-24,0.7,1699364
1699365,2018-05-08,1.5,1699364
1699365,2018-06-01,1.7,1699364
1699365,2015-01-27,0.8,1699364
1699365,2016-03-02,1.6,1699364
1699365,2018-08-09,2.3,1699364
1699365,2014-05-25,1.6,1699364
1699365,2017-03-11,1.4,1699364
1699365,2018-08-16,1.2,1699364
1699365,2014-10-07,1.0,1699364
1699365,2013-04-28,1.6,1699364
1699365,2013-07-17,0.7,1699364
1699365,2018-10-20,1.5,1699364
1699365,2012-10-07,0.5,1699364
1699365,2013-10-27,1.1,1699364
1699365,2017-05-30,1.4,1699364
1699365,2018-05-17,1.8,1699364
1699365,2018-05-27,1.2,1699364
1699365,2014-01-20,1.5,1699364
1699365,2017-03-16,1.3,1699364
1699365,2014-05-21,1.3,1699364
1699365,2014-08-21,1.6,1699364
1699365,2018-03-14,0.5,1699364
1699365,2013-12-11,1.1,1699364
1699365,2017-06-08,0.6,1699364
1699365,2017-06-15,2.1,1699364
1699365,2015-10-30,1.1,1699364
1699365,2017-12-19,2.0,1699364
1699365,2015-07-10,1.4,1699364
1699365,2013-04-29,0.7,1699364
1699365,2016-09-16,2.0,1699364
1699365,2015-09-09,1.5,1699364
1699365,2018-04-26,1.3,1699364
1699365,2018-05-03,0.9,1699364
1699365,2016-07-08,2.1,1699364
1699365,2014-04-13,1.3,1699364
1699365,2015-11-01,1.0,1699364
1699365,2018-08-11,1.4,1699364
1699365,2013-07-31,2.0,1699364
1699365,2017-10-08,1.7,1699364
1699365,2014-03-18,1.4,1699364
1699365,2016-10-13,2.2,1699364
1699365,2018-08-24,1.4,1699364
1699365,2017-06-13,0.9500000000000001,1699364
1699365,2016-10-14,1.4,1699364
1699365,2016-11-18,1.1,1699364
1699365,2014-03-22,0.9,1699364
1699365,2014-06-27,1.4500000000000002,1699364
1699365,2014-09-05,1.8,1699364
1699365,2016-07-05,0.7,1699364
1699365,2013-04-20,0.8,1699364
1699365,2018-04-27,1.3,1699364
1699365,2017-10-11,0.7,1699364
1699365,2018-11-30,1.0,1699364
1699365,2014-05-01,1.9,1699364
1699365,2012-04-07,1.4,1699364
1699365,2012-11-08,1.5,1699364
1699365,2012-05-16,0.9,1699364
1699365,2012-08-28,1.4,1699364
1699365,2017-06-21,1.5,1699364
1699365,2016-03-17,1.3,1699364
1699365,2014-08-05,0.5,1699364
1699365,2018-06-04,1.5,1699364
1699365,2018-09-13,1.3,1699364
1699365,2015-08-06,0.6,1699364
1699365,2018-06-30,1.0,1699364
1699365,2014-06-16,1.2,1699364
1699365,2018-06-21,1.25,1699364
1699365,2013-08-05,0.8500000000000001,1699364
1699365,2014-07-02,2.05,1699364
1699365,2016-07-15,1.6,1699364
1699365,2017-08-25,1.1,1699364
1699365,2016-06-17,2.3,1699364
1699365,2016-07-18,2.0,1699364
1699365,2014-06-19,1.5,1699364
1699365,2018-06-12,2.3,1699364
1699365,2015-05-16,1.1,1699364
1699365,2014-07-07,1.8,1699364
1699365,2014-07-25,1.4,1699364
1699365,2015-11-11,1.1,1699364
1699365,2014-10-11,1.5,1699364
1699365,2012-09-11,1.2,1699364
1699365,2015-08-30,1.3,1699364
1699365,2017-10-19,1.5,1699364
1699365,2016-11-12,1.1,1699364
1699365,2016-08-29,1.6,1699364
1699365,2017-07-19,1.5,1699364
1699365,2016-10-19,0.6,1699364
1699365,2016-02-07,1.0,1699364
1699365,2012-12-10,1.0,1699364
1699365,2014-01-03,2.2,1699364
1699365,2015-10-03,1.7,1699364
1699365,2018-06-15,1.0,1699364
1699365,2013-10-19,1.2,1699364
1699365,2016-08-19,1.5,1699364
1699365,2015-06-19,1.0,1699364
1699365,2015-07-12,1.2,1699364
1699365,2013-07-24,1.3,1699364
1699365,2013-08-16,1.8,1699364
1699365,2015-09-29,1.3,1699364
1699365,2014-04-25,1.9,1699364
1699365,2015-04-17,2.0,1699364
1699365,2016-05-22,1.2,1699364
1699365,2013-02-23,0.9,1699364
1699365,2014-07-31,1.7,1699364
1699365,2017-08-29,1.1,1699364
1699365,2012-09-02,1.6,1699364
1699365,2014-08-19,0.8,1699364
1699365,2017-04-02,1.1,1699364
1699365,2018-10-25,1.1,1699364
1699365,2013-12-25,1.4,1699364
1699365,2015-02-11,1.0,1699364
1699365,2015-07-24,1.5,1699364
1699365,2017-10-10,2.0,1699364
1699365,2014-12-10,1.9,1699364
1699365,2013-12-15,0.7,1699364
1699365,2014-08-01,1.35,1699364
1699365,2012-04-04,0.8,1699364
1699365,2015-04-05,1.3,1699364
1699365,2016-09-27,2.0,1699364
1699365,2016-10-15,0.6499999999999999,1699364
1699365,2016-02-28,1.2,1699364
1699365,2018-10-01,1.0,1699364
1699365,2015-07-27,2.0,1699364
1699365,2014-06-26,1.0,1699364
1699365,2017-10-06,1.7,1699364
1699365,2017-02-13,1.2,1699364
1699365,2012-09-30,0.9,1699364
1699365,2015-06-12,1.1,1699364
1699365,2018-04-08,1.4,1699364
1699365,2016-11-22,0.7,1699364
1699365,2012-04-23,0.7,1699364
1699365,2014-09-29,0.8,1699364
1699365,2014-06-10,1.6,1699364
1699365,2016-09-12,1.3,1699364
1699365,2015-11-13,1.5,1699364
1699365,2015-12-02,1.2,1699364
1699365,2016-07-31,2.0,1699364
1699365,2014-07-18,1.1,1699364
1699365,2018-07-06,0.7,1699364
1699365,2015-04-30,1.3,1699364
1699365,2013-09-27,1.0,1699364
1699365,2014-09-14,0.9,1699364
1699365,2014-04-27,0.8,1699364
1699365,2018-08-30,1.4,1699364
1699365,2014-03-25,1.5,1699364
1699365,2013-08-09,0.7,1699364
1699365,2014-05-27,1.8,1699364
1699365,2013-08-29,1.8,1699364
1699365,2014-09-07,1.8,1699364
1699365,2014-12-09,0.8,1699364
1699365,2015-12-30,1.1,1699364
1699365,2015-03-29,1.2,1699364
1699365,2017-02-19,1.5,1699364
1699365,2015-11-17,2.0,1699364
1699365,2018-01-24,0.8,1699364
1699365,2014-09-30,0.9,1699364
1699365,2018-07-14,2.4,1699364
1699365,2015-03-07,1.8,1699364
1699365,2015-04-13,1.9,1699364
1699365,2017-11-12,1.5,1699364
1699365,2015-06-27,2.1,1699364
1699365,2012-08-13,1.3,1699364
1699365,2013-12-03,0.7,1699364
1699365,2016-05-29,1.2,1699364
1699365,2016-05-04,1.7,1699364
1699365,2016-07-14,2.7,1699364
1699365,2017-11-21,1.4,1699364
1699365,2016-08-07,1.4,1699364
1699365,2017-09-24,1.6,1699364
1699365,2013-08-24,2.1,1699364
1699365,2016-03-28,1.2,1699364
1699365,2014-10-01,1.8,1699364
1699365,2012-09-21,1.5,1699364
1699365,2013-08-01,1.5,1699364
1699365,2014-01-01,1.4,1699364
1699365,2013-08-12,2.5,1699364
1699365,2012-08-02,1.15,1699364
1699365,2014-10-04,1.2,1699364
1699365,2014-11-27,1.3,1699364
1699365,2017-03-10,1.4,1699364
1699365,2014-10-06,0.9,1699364
1699365,2018-05-12,1.5,1699364
1699365,2018-05-01,2.0,1699364
1699365,2016-01-26,2.3,1699364
1699365,2015-06-13,1.6,1699364
1699365,2014-07-06,1.5,1699364
1699365,2017-06-20,0.7,1699364
1699365,2012-11-01,0.8,1699364
1699365,2018-08-07,0.8,1699364
1699365,2018-09-28,1.1,1699364
1699365,2014-09-17,1.5,1699364
1699365,2018-02-11,1.6,1699364
1699365,2014-01-10,1.7,1699364
1699365,2014-08-10,1.0,1699364
1699365,2018-04-20,2.3,1699364
1699365,2014-01-19,1.8,1699364
1699365,2016-11-03,1.8,1699364
1699365,2017-04-06,0.7,1699364
1699365,2017-10-03,1.6,1699364
1699365,2013-11-10,1.9,1699364
1699365,2016-01-05,1.1,1699364
1699365,2012-11-05,1.7,1699364
1699365,2012-07-28,1.2,1699364
1699365,2013-07-07,1.1,1699364
1699365,2017-07-07,1.0,1699364
1699365,2018-02-26,1.2,1699364
1699365,2015-05-04,1.0,1699364
1699365,2012-02-26,1.3,1699364
1699365,2014-03-19,1.0,1699364
1699365,2016-07-13,1.5,1699364
1699365,2013-02-17,0.6,1699364
1699365,2018-09-08,1.4,1699364
1699365,2015-07-08,1.8,1699364
1699365,2017-03-27,1.5,1699364
1699365,2015-02-16,1.0,1699364
1699365,2014-08-18,1.8,1699364
1699365,2017-09-14,0.9,1699364
1699365,2015-04-18,1.2,1699364
1699365,2016-10-17,1.3,1699364
1699365,2018-09-06,1.4,1699364
1699365,2016-03-14,1.3,1699364
1699365,2018-11-10,1.5,1699364
1699365,2017-07-04,1.7,1699364
1699365,2013-10-25,2.1,1699364
1699365,2014-11-04,1.0,1699364
1699365,2013-10-01,1.4,1699364
1699365,2018-07-07,1.2,1699364
1699365,2012-03-29,1.0,1699364
1699365,2015-12-12,0.6,1699364
1699365,2013-06-20,1.2,1699364
1699365,2014-08-06,0.8,1699364
1699365,2014-09-22,1.6,1699364
1699365,2018-02-10,2.1,1699364
1699365,2018-12-05,1.4,1699364
1699365,2017-02-28,2.9,1699364
1699365,2017-05-18,1.7,1699364
1699365,2013-08-18,1.3,1699364
1699365,2012-12-09,0.9,1699364
1699365,2017-02-25,0.6,1699364
1699365,2013-04-21,1.6,1699364
1699365,2015-09-11,1.6,1699364
1699365,2012-09-01,1.3,1699364
1699365,2017-09-26,0.6,1699364
1699365,2015-07-05,1.1,1699364
1699365,2015-11-20,1.4,1699364
1699365,2015-08-02,1.8,1699364
1699365,2012-10-03,0.7,1699364
1699365,2016-08-24,1.5,1699364
1699365,2017-12-07,1.6,1699364
1699365,2018-11-06,1.0,1699364
1699365,2017-02-24,1.0,1699364
1699365,2015-05-28,1.15,1699364
1699365,2016-01-31,1.7,1699364
1699365,2016-08-11,1.1,1699364
1699365,2016-09-08,1.3,1699364
1699365,2016-02-24,0.9,1699364
1699365,2015-04-27,1.4,1699364
1699365,2016-07-01,3.3499999999999996,1699364
1699365,2014-04-24,1.8,1699364
1699365,2014-04-17,1.0,1699364
1699365,2017-07-28,1.0,1699364
1699365,2013-04-03,1.6,1699364
1699365,2014-01-12,0.9,1699364
1699365,2013-01-21,0.9,1699364
1699365,2017-11-08,0.7,1699364
1699365,2018-09-27,2.2,1699364
1699365,2012-10-02,1.0,1699364
1699365,2016-05-09,0.9,1699364
1699365,2017-11-09,1.0,1699364
1699365,2015-04-14,1.0,1699364
1699365,2014-04-29,0.8,1699364
1699365,2017-03-18,0.7,1699364
1699365,2013-10-14,1.4,1699364
1699365,2015-02-21,1.0,1699364
1699365,2016-11-11,1.6,1699364
1699365,2016-09-03,0.9,1699364
1699365,2016-06-18,1.0,1699364
1699365,2018-12-23,0.9,1699364
1699365,2015-08-31,1.3,1699364
1699365,2015-04-03,1.5,1699364
1699365,2018-05-31,1.0,1699364
1699365,2012-08-25,1.6,1699364
1699365,2017-04-22,1.0,1699364
1699365,2018-07-29,1.2,1699364
1699365,2014-11-19,1.4,1699364
1699365,2015-09-20,2.5,1699364
1699365,2018-06-08,1.6,1699364
1699365,2012-07-03,2.3,1699364
1699365,2013-09-23,0.8,1699364
1699365,2017-05-21,0.6,1699364
1699365,2017-12-27,1.1,1699364
1699365,2012-06-15,1.0,1699364
1699365,2015-09-03,2.4,1699364
1699365,2017-05-16,0.8,1699364
1699365,2012-06-24,1.0,1699364
1699365,2013-07-25,1.9,1699364
1699365,2014-01-17,0.5,1699364
1699365,2012-09-20,2.3,1699364
1699365,2016-11-24,2.1,1699364
1699365,2016-01-14,1.1,1699364
1699365,2017-05-20,1.6,1699364
1699365,2016-09-10,1.2666666666666666,1699364
1699365,2013-06-10,2.1,1699364
1699365,2017-07-26,0.3,1699364
1699365,2015-08-16,1.6500000000000001,1699364
1699365,2013-02-01,1.2,1699364
1699365,2015-03-31,1.05,1699364
1699365,2015-09-12,1.4,1699364
1699365,2014-12-27,1.2,1699364
1699365,2015-07-28,2.4,1699364
1699365,2012-03-13,1.4,1699364
1699365,2017-10-15,2.0,1699364
1699365,2014-07-22,0.6,1699364
1699365,2015-05-30,1.2,1699364
1699365,2014-06-15,1.4,1699364
1699365,2013-04-12,1.4,1699364
1699365,2017-08-23,2.3,1699364
1699365,2016-06-01,1.3,1699364
1699365,2015-10-31,2.2,1699364
1699365,2016-04-30,1.1,1699364
1699365,2017-06-11,1.15,1699364
1699365,2017-08-28,1.6,1699364
1699365,2014-05-22,1.1,1699364
1699365,2014-07-13,2.4,1699364
1699365,2012-06-03,1.5,1699364
1699365,2015-05-17,1.3,1699364
1699365,2017-05-24,1.8,1699364
1699365,2012-06-04,1.5,1699364
1699365,2018-06-29,0.9,1699364
1699365,2013-11-09,1.25,1699364
1699365,2016-02-20,2.0,1699364
1699365,2017-05-29,0.9,1699364
1699365,2016-02-11,1.1,1699364
1699365,2015-04-22,1.8,1699364
1699365,2017-06-05,1.2,1699364
1699365,2015-05-18,1.0,1699364
1699365,2016-05-18,1.4,1699364
1699365,2014-08-17,1.4,1699364
1699365,2012-07-01,1.1,1699364
1699365,2018-10-28,2.0,1699364
1699365,2018-04-28,1.0,1699364
1699365,2017-10-12,0.9,1699364
1699365,2017-06-10,1.6,1699364
1699365,2016-08-05,1.6,1699364
1699365,2013-08-25,1.3,1699364
1699365,2016-09-07,0.8,1699364
1699365,2014-11-29,1.7,1699364
1699365,2013-05-19,1.2,1699364
1699365,2014-12-28,0.9,1699364
1699365,2016-05-05,1.4,1699364
1699365,2014-05-17,0.6,1699364
1699365,2017-04-05,1.1,1699364
1699365,2013-05-24,2.0,1699364
1699365,2013-08-07,1.7,1699364
1699365,2013-02-12,1.2,1699364
1699365,2017-03-28,1.1,1699364
1699365,2018-12-06,1.0,1699364
1699365,2018-06-06,0.9,1699364
1699365,2013-08-11,2.6,1699364
1699365,2018-11-04,1.2,1699364
1699365,2015-07-22,1.0,1699364
1699365,2014-09-25,1.7,1699364
1699365,2014-04-20,2.0,1699364
1699365,2017-03-03,1.2,1699364
1699365,2015-06-08,1.7,1699364
1699365,2016-11-06,0.6,1699364
1699365,2013-11-05,1.6,1699364
1699365,2017-06-09,1.1,1699364
1699365,2018-10-23,1.8,1699364
1699365,2017-10-04,1.1,1699364
1699365,2015-07-11,2.2,1699364
1699365,2018-07-16,1.8,1699364
1699365,2014-10-08,2.2,1699364
1699365,2016-08-16,1.1,1699364
1699365,2017-10-13,1.4,1699364
1699365,2017-08-22,2.2,1699364
1699365,2015-07-06,2.5,1699364
1699365,2013-07-22,1.1,1699364
1699365,2016-08-10,2.3,1699364
1699365,2018-11-08,1.2,1699364
1699365,2013-05-29,1.1,1699364
1699365,2017-10-29,1.8,1699364
1699365,2013-04-18,1.7,1699364
1699365,2016-07-07,1.4,1699364
1699365,2018-06-18,1.7,1699364
1699365,2014-12-14,1.3,1699364
1699365,2013-09-25,1.2,1699364
1699365,2014-05-11,1.5,1699364
1699365,2016-05-10,1.8,1699364
1699365,2018-10-14,2.0,1699364
1699365,2014-05-16,1.6,1699364
1699365,2016-07-25,1.9,1699364
1699365,2015-02-12,1.4,1699364
1699365,2014-06-18,1.4,1699364
1699365,2016-09-01,1.1,1699364
1699365,2014-04-14,1.6,1699364
1699365,2018-07-13,2.1,1699364
1699365,2017-09-18,1.9,1699364
1699365,2018-07-11,2.0,1699364
1699365,2015-06-16,1.0,1699364
1699365,2014-10-23,1.6,1699364
1699365,2015-04-28,1.3,1699364
1699365,2014-07-23,1.0,1699364
1699365,2018-12-01,2.0,1699364
1699365,2015-02-08,1.5,1699364
1699365,2012-07-27,1.6,1699364
1699365,2017-07-16,1.3,1699364
1699365,2016-02-03,1.3,1699364
1699365,2014-08-09,2.1,1699364
1699365,2012-04-15,3.0,1699364
1699365,2016-09-22,1.4,1699364
1699365,2014-10-20,1.5,1699364
1699365,2015-01-10,0.9,1699364
1699365,2012-08-20,2.4,1699364
1699365,2018-06-07,1.2,1699364
1699365,2016-04-29,2.0,1699364
1699365,2014-04-03,1.4,1699364
1699365,2014-08-26,2.4,1699364
1699365,2014-11-09,2.4,1699364
1699365,2013-06-21,0.7,1699364
1699365,2018-09-24,1.1,1699364
1699365,2012-07-29,0.7,1699364
1699365,2014-05-19,0.8,1699364
1699365,2017-12-08,1.1,1699364
1699365,2013-04-05,1.8,1699364
1699365,2013-07-05,1.3,1699364
1699365,2016-09-17,2.1,1699364
1699365,2013-07-01,1.3,1699364
1699365,2012-08-10,1.4,1699364
1699365,2018-08-27,2.2,1699364
1699365,2015-09-30,1.4,1699364
1699365,2018-07-23,1.6,1699364
1699365,2016-06-06,2.5,1699364
1699365,2016-06-29,1.3,1699364
1699365,2016-07-20,2.2,1699364
1699365,2014-06-30,1.2,1699364
1699365,2014-06-11,1.8,1699364
1699365,2015-10-18,0.8,1699364
1699365,2018-09-22,1.1,1699364
1699365,2014-10-16,1.0,1699364
1699365,2014-08-15,2.4,1699364
1699365,2014-04-19,2.0,1699364
1699365,2014-09-28,1.0,1699364
1699365,2018-05-28,1.1,1699364
1699365,2012-10-17,1.2,1699364
1699365,2018-10-03,1.0,1699364
1699365,2012-08-31,2.1,1699364
1699365,2014-05-14,1.2,1699364
1699365,2013-08-15,1.6,1699364
1699365,2013-09-30,0.8,1699364
1699365,2017-11-25,1.4,1699364
1699365,2018-04-10,1.2,1699364
1699365,2015-03-28,1.4,1699364
1699365,2017-07-10,1.3,1699364
1699365,2013-06-04,1.0,1699364
1699365,2017-05-22,1.15,1699364
1699365,2015-07-09,1.0,1699364
1699365,2018-06-27,1.2,1699364
1699365,2014-06-29,1.0,1699364
1699365,2012-05-20,1.1,1699364
1699365,2012-04-30,1.7,1699364
1699365,2016-08-25,1.3,1699364
1699365,2017-09-12,2.0,1699364
1699365,2017-08-10,1.4,1699364
1699365,2012-06-14,1.2,1699364
1699365,2018-03-02,1.5,1699364
1699365,2012-08-04,2.2,1699364
1699365,2017-08-30,1.3,1699364
1699365,2014-03-14,0.9,1699364
1699365,2012-05-17,0.7,1699364
1699365,2018-07-15,2.3,1699364
1699365,2018-05-30,1.3,1699364
1699365,2016-05-31,2.0,1699364
1699365,2014-09-10,1.9,1699364
1699365,2018-08-14,1.2,1699364
1699365,2018-07-21,2.1,1699364
1699365,2017-10-21,1.1,1699364
1699365,2016-05-07,1.7,1699364
1699365,2014-04-06,0.9,1699364
1699365,2017-08-20,1.4,1699364
1699365,2017-08-18,1.7,1699364
1699365,2016-03-25,0.7,1699364
1699365,2012-06-21,2.1,1699364
1699365,2015-10-23,1.4,1699364
1699365,2016-12-05,0.7,1699364
1699365,2013-06-16,1.8,1699364
1699365,2016-02-26,1.4,1699364
1699365,2017-12-01,1.35,1699364
1699365,2017-08-24,0.8,1699364
1699365,2017-11-20,1.4,1699364
1699365,2016-07-19,2.4,1699364
1699365,2013-10-20,1.1,1699364
1699365,2015-02-01,1.4,1699364
1699365,2017-09-25,0.7,1699364
1699365,2013-03-06,1.0,1699364
1699365,2014-07-26,2.0,1699364
1699365,2013-01-22,0.7,1699364
1699365,2016-11-01,1.3,1699364
1699365,2015-06-05,1.0,1699364
1699365,2015-10-13,1.0,1699364
1699365,2018-10-21,0.8,1699364
1699365,2015-04-12,1.5,1699364
1699365,2014-11-03,0.9,1699364
1699365,2017-12-13,1.6,1699364
1699365,2017-09-16,1.3,1699364
1699365,2014-06-09,1.4,1699364
1699365,2016-05-21,1.0,1699364
1699365,2014-06-01,1.8,1699364
1699365,2013-12-13,1.7,1699364
1699365,2018-03-04,0.7,1699364
1699365,2012-09-16,1.5,1699364
1699365,2016-07-03,1.5,1699364
1699365,2017-09-22,0.6,1699364
1699365,2016-07-26,1.9,1699364
1699365,2013-05-05,0.7,1699364
1699365,2013-02-13,0.9,1699364
1699365,2017-07-23,1.9,1699364
1699365,2014-06-23,2.1,1699364
1699365,2017-08-19,2.0,1699364
1699365,2012-10-08,1.0,1699364
1699365,2013-03-22,0.5,1699364
1699365,2012-04-16,0.6,1699364
1699365,2014-10-13,1.6,1699364
1699365,2014-11-06,1.6,1699364
1699365,2014-06-13,1.4,1699364
1699365,2018-09-04,2.2,1699364
1699365,2017-07-01,1.3,1699364
1699365,2012-10-30,1.2,1699364
1699365,2012-03-08,0.7,1699364
1699365,2018-06-26,1.35,1699364
1699365,2016-01-27,0.9,1699364
1699365,2014-08-29,1.6,1699364
1699365,2012-01-26,0.9,1699364
1699365,2016-10-10,0.8,1699364
1699365,2014-05-29,1.6,1699364
1699365,2014-02-02,0.9500000000000001,1699364
1699365,2018-05-15,0.6,1699364
1699365,2015-02-13,1.4,1699364
1699365,2017-10-16,1.1,1699364
1699365,2013-10-08,1.4,1699364
1699365,2018-09-20,1.3,1699364
1699365,2018-01-31,1.3,1699364
1699365,2014-02-24,1.2,1699364
1699365,2017-07-29,1.3,1699364
1699365,2015-09-19,1.1,1699364
1699365,2017-03-01,1.2,1699364
1699365,2012-09-10,2.0,1699364
1699365,2015-11-15,1.4,1699364
1699365,2012-04-08,2.3,1699364
1699365,2018-06-23,2.3,1699364
1699365,2013-06-09,2.3,1699364
1699365,2015-09-10,2.1,1699364
1699365,2017-01-28,1.2,1699364
1699365,2018-07-20,1.1,1699364
1699365,2013-11-14,0.5,1699364
1699365,2016-11-10,1.1,1699364
1699365,2016-03-27,1.2,1699364
1699365,2013-10-26,0.9,1699364
1699365,2015-01-28,0.9,1699364
1699365,2013-10-10,1.6,1699364
1699365,2013-09-18,0.9,1699364
1699365,2014-11-25,0.8,1699364
1699365,2015-09-07,0.9,1699364
1699365,2014-03-20,1.6,1699364
1699365,2014-11-07,1.6,1699364
1699365,2012-07-25,1.4,1699364
1699365,2014-05-12,1.9,1699364
1699365,2013-07-18,1.2,1699364
1699365,2014-07-24,2.1,1699364
1699365,2015-03-08,1.1,1699364
1699365,2018-09-03,1.2,1699364
1699365,2018-05-29,1.8,1699364
1699365,2012-11-18,0.9,1699364
1699365,2018-10-04,1.1,1699364
1699365,2013-09-14,1.5,1699364
1699365,2013-05-20,1.0,1699364
1699365,2018-11-27,0.9,1699364
1699365,2016-05-12,2.3,1699364
1699365,2015-07-31,0.9,1699364
1699365,2014-10-29,1.0,1699364
1699365,2013-10-03,1.3,1699364
1699365,2018-03-20,0.7,1699364
1699365,2012-05-11,2.0,1699364
1699365,2013-08-21,1.4,1699364
1699365,2018-06-24,1.6,1699364
1699365,2017-11-30,1.0,1699364
1699365,2014-10-03,1.1,1699364
1699365,2016-04-09,1.0,1699364
1699365,2014-10-05,1.8,1699364
1699365,2012-08-09,1.5,1699364
1699365,2016-01-21,1.9,1699364
1699365,2016-09-30,0.7,1699364
1699365,2017-04-21,0.8,1699364
1699365,2018-01-03,1.9,1699364
1699365,2017-08-01,2.8,1699364
1699365,2014-10-19,0.6,1699364
1699365,2017-09-30,1.1,1699364
1699927,2016-09-18,0.9,1699364
1698800,2017-07-16,1.4,1699364
1698800,2018-08-06,0.8,1699364
1698800,2016-06-26,1.7,1699364
1698800,2013-04-06,1.0,1699364
1698800,2013-10-22,0.8,1699364
1698800,2018-06-22,1.7,1699364
1698800,2012-07-02,1.2,1699364
1698800,2012-08-27,1.5,1699364
1698800,2018-11-04,0.9,1699364
1698800,2015-08-12,2.5,1699364
1698800,2013-08-18,1.2,1699364
1698800,2015-09-28,1.0,1699364
1698800,2017-10-28,1.5,1699364
1698800,2013-12-29,0.9,1699364
1698800,2017-09-27,1.2,1699364
1698800,2018-09-21,1.3,1699364
1698800,2013-06-03,1.2,1699364
1698800,2015-10-07,1.5,1699364
1698800,2014-05-11,0.9,1699364
1698800,2012-07-28,1.4,1699364
1698800,2017-09-07,1.4,1699364
1698800,2017-08-22,1.7,1699364
1698800,2015-07-04,2.0,1699364
1698800,2014-07-12,1.5,1699364
1698800,2016-08-25,1.7,1699364
1698800,2017-06-06,1.5,1699364
1698800,2016-02-05,1.2,1699364
1698800,2017-06-05,1.2,1699364
1698800,2017-08-17,1.0,1699364
1698800,2012-09-16,1.2,1699364
1698800,2018-07-09,1.2,1699364
1698800,2016-05-19,1.4,1699364
1698800,2016-03-23,1.8,1699364
1698800,2016-11-02,1.3,1699364
1698800,2016-08-16,0.9,1699364
1698800,2018-05-16,2.2,1699364
1698800,2013-08-15,2.0,1699364
1698800,2016-07-03,1.4,1699364
1698800,2018-12-26,1.3,1699364
1698800,2018-09-22,1.1,1699364
1698800,2017-10-26,1.1,1699364
1698800,2018-06-25,1.0,1699364
